route_id,direction_id,canonical_trip_id,route_short_name,route_long_name,stop_id,stop_name,route_stop_order,stop_lat,stop_lon,elevation_m,snapped_distance_m
12,1,11953995_M11,12,FOLSOM-PACIFIC,5843,Pacific Ave & Larkin St,41,37.79523768487,-122.41993575484,59.140453339,11.904645963959338
12,1,11953995_M11,12,FOLSOM-PACIFIC,5850,Pacific Ave & Polk St,42,37.79502736146,-122.42158289073,52.45426178,13.211505293329369
12,1,11953995_M11,12,FOLSOM-PACIFIC,5165,Jackson St & Van Ness Ave,43,37.7939349194,-122.42304863063,58.843250275,17.478000179034847
14,0,11954541_M11,14,MISSION,6498,Steuart St & Mission St,1,37.79323047203,-122.3931813536,3.154549599,24.00604419632853
14,0,11954541_M11,14,MISSION,5623,Mission St & Spear St,2,37.79253733793,-122.39405951194,3.403482914,30.33064782594029
14,0,11954541_M11,14,MISSION,5579,Mission St & Beale St,3,37.79115273624,-122.39581339951,3.90574646,9.067869013440257
14,0,11954541_M11,14,MISSION,5528,Mission St & 1st St,4,37.78976249965,-122.39757434721,4.957275867,19.017080921783545
14,0,11954541_M11,14,MISSION,5529,Mission St & 2nd St,5,37.78745051375,-122.40050301469,7.414508343,40.53610304775222
14,0,11954541_M11,14,MISSION,5532,Mission St & 3rd St,6,37.78624809636,-122.4020252781,8.573047638,51.225253696934224
14,0,11954541_M11,14,MISSION,5534,Mission St & 4th St,7,37.78447862138,-122.40426671279,10.832793236,25.873415649516453
14,0,11954541_M11,14,MISSION,5536,Mission St & 5th St,8,37.78273153927,-122.406479544,9.100580215,14.119892198503443
14,0,11954541_M11,14,MISSION,5538,Mission St & 6th St,9,37.78097124116,-122.40870854509,12.703503609,42.29354826125815
14,0,11954541_M11,14,MISSION,5539,Mission St & 7th St,10,37.77921174091,-122.4109364239,12.2807827,45.20731189006708
14,0,11954541_M11,14,MISSION,5540,Mission St & 8th St,11,37.77745752163,-122.4131577588,13.761177063,42.76055145114606
