stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code,stop_url,snapped_distance_m
5813,15813,O'Farrell St & Larkin St,37.78516711315,-122.41790155579,0, ,https://www.sfmta.com/15813,18.00589588015229
5814,15814,O'Farrell St & Leavenworth St,37.78558253522,-122.41461725096,0, ,https://www.sfmta.com/15814,15.926587170442406
5817,15817,O'Farrell St & Powell St,37.78640973133,-122.40803633021,0, ,https://www.sfmta.com/15817,13.347728904892824
5818,15818,O'Farrell St & Van Ness Ave,37.78475340321,-122.42119313892,0, ,https://www.sfmta.com/15818,22.249552787300736
5820,15820,Oakpark Dr & Forest Knolls Dr,37.75527905815,-122.45555872165,0, ,https://www.sfmta.com/15820,13.27969335842724
5821,15821,Olympia Way & Clarendon Ave,37.75148339432,-122.45644826449,0, ,https://www.sfmta.com/15821,19.752323325040614
5822,15822,Olympia Way & Dellbrook Ave,37.75127879756,-122.45439237084,0, ,https://www.sfmta.com/15822,7.140002891367597
5823,15823,Olympia Way & Dellbrook Ave,37.7512148743,-122.45292935535,0, ,https://www.sfmta.com/15823,14.558027026383137
5824,15824,Olympia Way & Panorama Dr,37.75123630657,-122.45213317338,0, ,https://www.sfmta.com/15824,13.924647517959379
5825,15825,Orizaba Ave & Broad St,37.71315022608,-122.46256905792,0, ,https://www.sfmta.com/15825,19.817237210438634
5826,15826,Ortega St & 9th Ave,37.75285101349,-122.46553307012,0, ,https://www.sfmta.com/15826,11.833903634340832
5827,15827,Ortega St & 10th Ave,37.75280298927,-122.46660049507,0, ,https://www.sfmta.com/15827,14.044721531694957
5828,15828,Ortega St & 48th Ave,37.7510033808,-122.50741608624,0, ,https://www.sfmta.com/15828,7.5366312258404555
5829,15829,O'Shaughnessy Blvd - SF School of the Arts,37.74450287884,-122.45162556184,0, ,https://www.sfmta.com/15829,83.35198300949664
5830,15830,O'Shaughnessy Blvd & Del Vale Ave,37.74119880505,-122.44596439819,0, ,https://www.sfmta.com/15830,21.42321040320495
5831,15831,O'Shaughnessy Blvd & Del Vale Ave,37.74119880505,-122.44596439819,0, ,https://www.sfmta.com/15831,12.997466023727641
5832,15832,O'Shaughnessy Blvd & Malta Dr,37.7365026058,-122.44360212509,0, ,https://www.sfmta.com/15832,29.093962370701146
5833,15833,O'Shaughnessy Blvd & Malta Dr,37.7365026058,-122.44360212509,0, ,https://www.sfmta.com/15833,16.05249757077188
5834,15834,O'Shaughnessy Blvd & Portola Dr,37.74450287884,-122.45162556184,0, ,https://www.sfmta.com/15834,61.830054890197516
5836,15836,Otis St & 12th St,37.77306283386,-122.41960652515,0, ,https://www.sfmta.com/15836,47.5654005474061
5837,15837,Pacific Ave & Grant Ave,37.79690183894,-122.40682780593,0, ,https://www.sfmta.com/15837,12.245752852720821
5838,15838,Pacific Ave & Hyde St,37.79546356288,-122.41829351218,0, ,https://www.sfmta.com/15838,12.64479529776893
5839,15839,Pacific Ave & Hyde St,37.79546356288,-122.41829351218,0, ,https://www.sfmta.com/15839,12.798550677650832
5840,15840,Pacific Ave & Jones St,37.79587739821,-122.4150055975,0, ,https://www.sfmta.com/15840,12.446632313433609
5841,15841,Pacific Ave & Jones St,37.79587739821,-122.4150055975,0, ,https://www.sfmta.com/15841,12.983839594196917
5842,15842,Pacific Ave & Kearny St,37.79708995046,-122.40531848996,0, ,https://www.sfmta.com/15842,12.292561181192104
5843,15843,Pacific Ave & Larkin St,37.79523768487,-122.41993575484,0, ,https://www.sfmta.com/15843,11.904645963959338
5844,15844,Pacific Ave & Larkin St,37.79523768487,-122.41993575484,0, ,https://www.sfmta.com/15844,13.16397451092974
